merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_73a23e597d,14740,309,21,-0.05747065,-0.05747065,N,D,E,0.51,0.85620915,3,0.45,0.88235294,6,0.42,0.8496732,12,N,-1,9,1.0
M_ID_7f582e8161,68760,683,34,-0.05747065,-0.05747065,N,D,D,0.89,0.91012514,3,0.93,0.94624573,6,1.06,1.01294084,12,N,106,9,1.0
M_ID_917388587f,21520,63,27,-0.03764084,-0.03764084,N,D,D,0.95,1.00632911,3,0.95,0.99683544,6,1.19,1.21097046,12,Y,1,12,1.0
M_ID_f70252ba2e,40370,108,34,-0.05747065,-0.05747065,N,D,D,0.91,0.92863359,3,0.95,0.94038294,6,1.09,1.02980853,12,N,60,16,1.0
M_ID_8798c2645d,91760,278,37,-0.05747065,-0.05747065,N,D,D,1.16,1.11838006,3,1.34,1.27570093,6,1.26,1.21806854,12,Y,158,15,1.0
M_ID_8cdb097e12,2456,667,21,-0.04755575,-0.05747065,N,D,E,1.07,1.21621622,3,1.08,1.29279279,6,1.19,1.33558559,12,N,82,23,2.0
M_ID_569b985f90,107235,278,37,-0.05747065,-0.05747065,N,D,D,0.86,0.88172043,3,0.81,0.81586022,6,0.87,0.89448925,12,Y,87,11,3.0
M_ID_77d4713a2b,5682,705,33,-0.05747065,-0.05747065,N,D,D,0.88,0.94468085,3,0.87,0.94539007,6,1.12,1.16241135,12,N,-1,13,4.0
M_ID_f1d541a6d3,90700,783,19,-0.05747065,-0.05747065,N,D,D,1.1,1.12792793,3,1.13,1.16666667,6,1.17,1.28558559,12,Y,1,12,1.0
M_ID_d9879ceec1,100040,80,37,-0.02772594,-0.02772594,N,D,E,0.97,1.04678363,3,0.93,1.0380117,6,0.88,1.00584795,12,Y,69,9,1.0
M_ID_bf8d855be3,45945,454,39,0.0714231,-0.04755575,N,D,C,0.92,0.91696607,3,0.9,0.8750499,6,0.92,0.82065868,12,Y,69,9,1.0
M_ID_8696519cd7,85206,80,37,-0.03764084,-0.03764084,N,D,C,0.99,0.98299131,3,0.9,0.89619153,6,0.88,0.85417822,12,N,283,9,1.0
M_ID_a984cbc632,17317,278,37,-0.05747065,-0.05747065,N,D,E,1.06,1.03333333,3,1.14,1.08333333,6,1.15,1.06145833,12,Y,158,15,1.0
M_ID_b21bb2e10b,35,171,34,0.10116782,0.09125291,N,D,D,0.93,1.12530713,3,0.92,1.1476249,6,0.98,1.18975691,12,N,239,7,3.0
M_ID_7760658b56,107249,818,12,-0.05747065,-0.05747065,N,D,E,0.86,1.02816901,3,0.64,0.81690141,6,0.51,0.71478873,12,N,283,9,1.0
M_ID_9415343113,100352,307,19,-0.05747065,-0.05747065,N,D,D,0.71,0.80034722,3,0.56,0.69444444,6,0.56,0.70572917,12,N,116,9,1.0
M_ID_8a06d61264,46241,818,12,-0.05747065,-0.05747065,N,D,E,1.41,1.29943503,3,1.4,1.27683616,6,1.41,1.33898305,12,N,323,2,3.0
M_ID_baf436da57,434,506,30,0.0615082,-0.05747065,N,D,E,0.94,1.02333333,3,1.17,1.35,6,6.75,8.03795455,12,Y,277,13,4.0
M_ID_3b1dcf2da6,14978,309,21,-0.05747065,-0.05747065,N,D,E,0.68,0.78222222,3,0.56,0.61333333,6,0.58,0.56333333,12,N,340,9,1.0
M_ID_f549e1e370,35,607,29,0.0615082,0.0615082,N,D,D,1.06,0.98079561,3,1.2,1.10082305,6,1.32,1.20744126,12,N,267,16,1.0
M_ID_a701a7565d,18883,278,37,0.01193368,0.01193368,N,D,D,1.15,1.03579418,3,1.29,1.08176734,6,1.52,1.1851688,12,Y,88,16,1.0
M_ID_6e0a87bade,35,195,34,0.09125291,0.09125291,N,D,D,0.82,0.79965753,3,0.89,0.83447489,6,0.84,0.76429535,12,N,-1,17,3.0
M_ID_6873821b13,22292,278,37,-0.04755575,-0.04755575,N,D,D,0.88,0.92813456,3,0.75,0.78287462,6,0.81,0.77522936,12,N,-1,9,1.0
M_ID_90f19f89ee,84794,683,34,-0.05747065,-0.05747065,N,D,D,0.81,0.92229992,3,0.83,0.95881896,6,0.78,0.94386169,12,N,163,9,1.0
M_ID_6c79e57f27,35,360,34,0.0615082,0.0615082,N,D,D,1.06,1.08419839,3,0.96,1.12053057,6,1.0,1.14957159,12,N,285,9,1.0
M_ID_95475c3e15,72387,705,33,-0.05747065,-0.05747065,N,D,D,0.9,0.96476025,3,0.97,0.98180243,6,1.04,1.03350664,12,Y,4,10,2.0
M_ID_3c089297eb,14357,560,34,-0.05747065,-0.05747065,N,D,D,1.01,1.01508621,3,1.03,1.00251437,6,1.03,1.06411638,12,N,285,9,1.0
M_ID_bc5eb4c2db,15511,278,37,-0.05747065,-0.05747065,N,D,D,0.98,0.93333333,3,1.09,1.03787879,6,1.04,1.01818182,12,Y,137,19,3.0
M_ID_73dbffaac4,76146,278,37,-0.05747065,-0.05747065,N,D,D,0.9,0.87106918,3,0.8,0.78144654,6,0.82,0.78301887,12,Y,17,22,4.0
M_ID_5ad459bbe4,93454,278,37,-0.05747065,-0.05747065,N,D,D,0.97,1.0279965,3,1.0,1.03893263,6,1.11,1.15704287,12,Y,69,9,1.0
M_ID_ab30954c3b,5549,458,20,-0.05747065,-0.05747065,N,D,D,1.04,1.01198257,3,1.03,1.02342048,6,0.98,0.97630719,12,Y,143,5,5.0
M_ID_3726a3d283,8013,367,16,-0.04755575,-0.05747065,N,D,D,1.05,1.04150198,3,0.97,0.98550725,6,1.01,1.00559947,12,N,-1,9,1.0
M_ID_08c45fd195,106824,367,16,-0.03764084,-0.03764084,N,D,D,1.13,1.12639162,3,1.08,1.05140799,6,1.02,0.98100851,12,Y,88,16,1.0
M_ID_3537d4978f,11362,278,37,-0.05747065,-0.05747065,N,D,D,0.97,0.9761163,3,0.95,0.97871236,6,0.95,0.98026999,12,N,157,13,4.0
M_ID_cdf5b033b1,102327,215,21,-0.05747065,-0.05747065,N,D,E,1.02,0.91891892,3,1.16,0.95495495,6,1.09,0.97072072,12,Y,88,16,1.0
M_ID_f9ae7f7f77,55880,454,39,-0.05747065,-0.05747065,N,D,C,1.05,1.04276054,3,1.06,1.06473747,6,1.06,1.12311058,12,N,22,16,1.0
M_ID_76e20f8910,12595,454,39,-0.05747065,-0.05747065,N,D,C,1.02,1.02539954,3,1.09,1.09574772,6,1.04,1.04302226,12,N,-1,9,1.0
M_ID_f80b5cf642,68593,298,10,-0.05747065,-0.05747065,N,D,D,0.87,1.00555556,3,0.86,1.09027778,6,0.81,1.05833333,12,N,74,15,1.0
M_ID_67f683db20,65116,80,37,-0.04755575,-0.04755575,N,D,C,1.01,0.96647781,3,0.96,0.94877243,6,0.91,0.94180831,12,Y,17,22,4.0
M_ID_f7a64d8333,79731,705,33,-0.05747065,-0.05747065,N,D,D,1.17,1.10737463,3,1.25,1.14218289,6,1.35,1.21253687,12,N,150,5,5.0
M_ID_4de7cfbe51,12074,68,27,-0.03764084,-0.04755575,N,D,D,0.92,0.88528139,3,0.75,0.71320346,6,0.79,0.73376623,12,N,22,16,1.0
M_ID_f1da066972,48643,560,34,-0.05747065,-0.05747065,N,D,C,1.02,1.02317881,3,0.99,0.97130243,6,1.02,0.98820364,12,Y,88,16,1.0
M_ID_8fc3b09b1b,19544,705,33,-0.05747065,-0.05747065,N,D,D,1.01,1.02995169,3,0.94,0.95024155,6,1.03,1.06256039,12,N,323,2,3.0
M_ID_fb9bac7455,89375,265,7,-0.05747065,-0.05747065,N,D,E,0.87,1.07103825,3,0.99,1.18032787,6,0.84,1.06147541,12,Y,17,22,4.0
M_ID_65429ba519,8255,68,27,-0.04755575,-0.04755575,N,D,D,0.97,1.00628931,3,0.89,0.94833783,6,0.91,0.97798742,12,Y,158,15,1.0
M_ID_c018f0d3ef,35,2,20,0.0615082,0.0615082,N,D,D,0.99,0.92801252,3,1.2,0.94092332,6,1.21,1.00179969,12,N,325,9,1.0
M_ID_fa6c1e62f1,51040,307,19,-0.05747065,-0.05747065,N,D,D,1.09,1.05555556,3,0.95,0.9589372,6,0.96,0.96195652,12,Y,161,3,3.0
M_ID_b5478299b9,65014,222,21,-0.05747065,-0.05747065,N,D,D,0.91,0.97117794,3,0.85,1.0037594,6,0.87,1.04385965,12,Y,69,9,1.0
M_ID_2d9d37c2c9,59655,68,27,-0.05747065,-0.05747065,N,D,D,0.99,1.0952381,3,0.84,0.93977591,6,0.91,1.03291317,12,N,140,9,1.0
M_ID_95827f1c30,60303,683,34,-0.05747065,-0.05747065,N,D,D,1.27,1.12916667,3,1.28,1.134375,6,0.9,0.83489583,12,N,74,15,1.0
M_ID_1438c40c30,96929,560,34,-0.05747065,-0.05747065,N,D,C,1.02,1.02973978,3,1.02,1.02251136,6,1.09,1.06990913,12,Y,17,22,4.0
M_ID_1abb0f33af,35,771,31,0.02184858,0.02184858,N,D,D,0.99,0.85076253,3,1.05,0.82135076,6,1.06,0.82020697,12,N,60,16,1.0
M_ID_b53b263769,47514,705,33,-0.05747065,-0.05747065,N,D,D,0.95,0.98156342,3,1.05,1.06084071,6,1.15,1.08591445,12,N,-1,4,4.0
M_ID_e78a2fc834,54894,360,34,-0.05747065,-0.05747065,N,D,D,0.83,0.88235294,3,0.88,0.93417367,6,0.83,0.92927171,12,N,-1,13,4.0
M_ID_b8cbdb185d,44032,367,16,-0.04755575,-0.05747065,N,D,D,1.15,0.9437751,3,0.99,0.86947791,6,0.84,0.79166667,12,N,-1,8,3.0
M_ID_17ed6ce5c9,71246,518,27,-0.05747065,-0.05747065,N,D,D,0.89,0.88888889,3,0.84,0.87080103,6,0.93,0.91828165,12,N,60,16,1.0
M_ID_ec1f9d8c1d,35,518,27,0.03176349,0.03176349,N,D,D,0.94,0.93593315,3,0.93,0.91039926,6,0.98,0.88544568,12,N,22,16,1.0
M_ID_70a3f7c422,48956,222,21,-0.05747065,-0.05747065,N,D,D,1.49,1.04,3,1.74,1.11066667,6,1.72,1.166,12,N,242,9,1.0
M_ID_582e661670,12194,367,16,-0.05747065,-0.05747065,N,D,D,1.06,1.05897946,3,1.02,1.03677932,6,0.98,1.03462558,12,N,213,9,1.0
M_ID_96439e2579,66754,818,12,-0.05747065,-0.05747065,N,D,E,0.76,0.97849462,3,0.66,0.80913978,6,0.67,0.77016129,12,N,124,24,2.0
M_ID_c2066cc347,35,690,1,-0.02772594,-0.02772594,N,D,D,0.8,0.89057239,3,1.42,1.17508418,6,1.13,1.04268879,12,N,136,4,4.0
M_ID_96feda9da4,66945,454,39,-0.04755575,-0.04755575,N,D,C,1.11,1.10171306,3,1.08,1.06441827,6,1.01,0.99866167,12,Y,69,9,1.0
M_ID_5eead92115,65292,307,19,-0.05747065,-0.05747065,N,D,D,0.96,1.11229947,3,0.9,1.13903743,6,0.79,1.07575758,12,N,-1,16,1.0
M_ID_b09d169e79,11165,705,33,-0.05747065,-0.05747065,N,D,D,1.12,0.95356551,3,1.08,0.84162521,6,1.21,0.89510779,12,N,-1,20,5.0
M_ID_56cf91ecb2,71307,307,19,-0.05747065,-0.05747065,N,D,D,1.05,1.18087855,3,1.07,1.29198966,6,0.97,1.23062016,12,N,-1,9,1.0
M_ID_7a5a9b71e9,75426,683,34,-0.05747065,-0.05747065,N,D,D,0.94,0.91954023,3,0.92,0.88972701,6,0.86,0.82704741,12,Y,69,9,1.0
M_ID_f3666a90c9,29162,80,37,-0.05747065,-0.05747065,N,D,D,0.98,0.95986622,3,1.0,0.99554069,6,1.06,1.037068,12,N,13,9,1.0
M_ID_d57593d0e7,19264,367,16,-0.02772594,-0.05747065,N,D,D,0.85,0.98904538,3,0.83,0.97574335,6,0.81,0.94053208,12,N,-1,20,5.0
M_ID_651a0a3d30,2304,683,34,-0.05747065,-0.05747065,N,D,D,0.9,0.92982456,3,1.04,1.03289474,6,1.11,1.06304825,12,Y,-1,24,2.0
M_ID_539e40e521,86870,80,37,-0.05747065,-0.05747065,N,D,D,0.92,0.92941176,3,0.83,0.84784314,6,0.76,0.77283422,11,N,3,16,1.0
M_ID_0a50a996be,4982,683,34,-0.05747065,-0.05747065,N,D,C,1.28,1.14794352,3,1.27,1.14088398,6,1.34,1.14648557,12,Y,25,7,3.0
M_ID_7177c3df36,72840,554,25,-0.05747065,-0.05747065,N,D,D,0.86,0.8989899,3,0.77,0.81818182,6,0.86,0.93722944,12,Y,161,3,3.0
M_ID_849f1bec10,53025,45,18,-0.05747065,-0.05747065,N,D,D,1.09,0.9979798,3,1.2,1.07878788,6,1.18,1.06666667,12,N,-1,13,4.0
M_ID_734ad360ec,28248,307,19,-0.05747065,-0.05747065,N,D,D,1.24,1.09859155,3,1.2,1.1258216,6,1.2,1.14014085,12,Y,69,9,1.0
M_ID_301912a285,2903,367,16,-0.05747065,-0.05747065,N,D,D,0.89,0.94089347,3,0.81,0.89553265,6,0.79,0.89639175,12,Y,158,15,1.0
M_ID_08a0977c6a,35,561,7,0.17057215,0.17057215,N,D,D,1.16,1.08823529,3,1.2,1.11648284,6,1.28,1.18063725,12,N,299,9,1.0
M_ID_3400811885,42846,289,27,-0.05747065,-0.05747065,N,D,E,0.96,1.12345679,3,0.84,1.07407407,6,0.97,1.24382716,12,Y,69,9,1.0
M_ID_42620ab516,81565,373,18,-0.05747065,-0.05747065,N,D,E,0.79,0.86419753,3,0.75,0.84259259,6,0.81,0.8441358,12,Y,158,15,1.0
M_ID_f22fc9bef1,32492,667,21,-0.05747065,-0.05747065,N,D,E,1.0,1.00584795,3,0.96,1.04385965,6,0.92,1.01754386,12,N,44,5,5.0
M_ID_ecc88e2241,68252,834,27,-0.05747065,-0.05747065,N,D,E,0.95,1.20289855,3,0.92,1.34782609,6,1.01,1.32608696,12,N,314,9,1.0
M_ID_9ea4f22044,108974,560,34,-0.05747065,-0.05747065,N,D,D,0.97,1.00890208,3,0.92,0.95820969,6,0.96,0.98293769,12,Y,69,9,1.0
M_ID_f5c8445c25,11978,222,21,-0.05747065,-0.05747065,N,D,E,0.77,0.86324786,3,0.79,0.8525641,6,0.81,0.91239316,12,N,2,11,3.0
M_ID_6992aa03f1,889,68,27,-0.04755575,-0.04755575,N,D,D,0.72,0.912,3,0.64,0.856,6,0.75,0.93933333,12,N,-1,7,3.0
M_ID_880ce86830,2848,278,37,-0.05747065,-0.05747065,N,D,D,0.83,0.83240223,3,0.87,0.87150838,6,0.92,0.93249534,12,N,289,5,5.0
M_ID_6c045de913,18938,278,37,-0.05747065,-0.05747065,N,D,D,0.97,1.02325581,3,0.89,0.91085271,6,0.85,0.83352713,12,N,51,16,1.0
M_ID_3825288e42,79681,813,29,-0.05747065,-0.05747065,Y,D,E,1.39,1.43939394,3,1.11,1.56818182,6,1.09,1.67424242,12,Y,-1,-1,
M_ID_c2b9ac2ea4,69907,554,25,-0.05747065,-0.05747065,Y,D,E,1.11,0.70238095,3,1.11,0.70238095,3,1.11,0.70238095,3,Y,-1,-1,
M_ID_c2b9ac2ea4,35,554,25,-0.05747065,-0.05747065,Y,D,E,1.11,0.70238095,3,1.11,0.70238095,3,1.11,0.70238095,3,Y,-1,-1,
M_ID_c2b9ac2ea4,35,554,25,-0.05747065,-0.05747065,Y,C,D,2.13,1.80660661,3,2.02,1.57267267,6,1.77,1.49129129,12,Y,-1,-1,
M_ID_c2b9ac2ea4,69907,554,25,-0.05747065,-0.05747065,Y,C,D,2.13,1.80660661,3,2.02,1.57267267,6,1.77,1.49129129,12,Y,-1,-1,
M_ID_11a0493529,10945,68,27,-0.05747065,-0.05747065,N,D,E,0.77,0.62585034,3,0.55,0.48469388,6,0.56,0.48044218,12,Y,212,4,4.0
M_ID_b967e21149,36589,560,34,-0.05747065,-0.05747065,N,D,D,0.9,0.92376446,3,0.86,0.87697161,6,0.93,0.92573607,12,Y,143,5,5.0
M_ID_727d7d85fa,48880,683,34,-0.05747065,-0.05747065,N,D,E,1.08,1.34210526,3,0.8,0.98245614,6,0.8,0.98245614,6,N,-1,15,1.0
M_ID_becd6d292a,41668,195,34,-0.05747065,-0.05747065,N,D,D,1.01,1.10424242,3,0.84,0.89515152,6,0.7,0.72727273,12,Y,137,19,3.0
M_ID_1d44f396df,35,769,32,0.04167839,0.04167839,N,D,D,1.06,1.04991948,3,1.31,1.14573269,6,1.37,1.18204509,12,N,340,9,1.0
M_ID_f5d3906a0d,80009,278,37,-0.04755575,-0.04755575,N,D,E,1.16,0.99047619,3,0.98,0.83095238,6,0.98,0.84166667,12,N,289,5,5.0
M_ID_1709b17dde,72137,278,37,-0.01781104,-0.03764084,N,D,D,1.1,1.16666667,3,0.83,0.90249469,6,0.78,0.85180467,12,Y,17,22,4.0
M_ID_b68ce37530,18563,68,27,-0.05747065,-0.05747065,N,D,E,0.75,1.16666667,3,0.73,1.31666667,6,0.81,1.62083333,12,N,337,20,5.0
M_ID_b0cf58bbd5,19304,367,16,-0.02772594,-0.02772594,N,D,D,1.17,1.12433862,3,1.08,1.07242063,6,1.2,1.09606481,12,Y,246,1,3.0
M_ID_cdd270b272,50821,497,27,-0.05747065,-0.05747065,Y,D,E,0.44,0.51282051,3,0.42,0.55128205,6,0.34,0.48717949,12,Y,-1,-1,
M_ID_d1e434a3c7,49993,68,27,-0.04755575,-0.04755575,N,D,D,0.98,1.08411215,3,0.88,1.0482866,6,1.18,1.41588785,12,N,110,16,1.0
M_ID_84c1fbc6a3,107693,278,37,-0.05747065,-0.05747065,N,D,C,1.12,1.07927677,3,1.29,1.15159944,6,1.29,1.15032452,12,N,-1,20,5.0
M_ID_14e9086b9b,49672,307,19,-0.04755575,-0.04755575,N,D,D,0.91,1.09761905,3,0.77,0.91488095,6,0.67,0.83303571,12,N,-1,16,1.0
M_ID_41b71a16f2,18105,842,37,-0.05747065,-0.05747065,N,D,D,0.94,1.01328021,3,1.02,0.99601594,6,1.03,0.9814077,12,N,340,9,1.0
M_ID_8dac7d41d5,79402,278,37,-0.05747065,-0.05747065,N,D,D,1.39,1.35983264,3,1.42,1.37587169,6,1.63,1.61506276,12,Y,161,3,3.0
M_ID_814990cf18,17352,705,33,-0.05747065,-0.05747065,N,D,C,1.08,1.02848242,3,1.09,1.01980418,6,1.12,1.01379617,12,Y,69,9,1.0
M_ID_a1d927be2b,35,307,19,-0.04755575,-0.04755575,N,D,C,1.48,1.35389134,3,1.91,1.52716593,6,2.41,1.67082721,12,N,115,9,1.0
M_ID_bea522ebae,87348,840,20,-0.04755575,-0.05747065,N,D,D,0.74,0.86127168,3,0.72,0.86416185,6,0.82,0.91579086,12,Y,87,11,3.0
M_ID_b563bd9fcf,32490,278,37,-0.05747065,-0.05747065,N,D,D,1.02,1.00524345,3,0.99,0.98651685,6,0.9,0.94101124,12,Y,251,8,3.0
M_ID_c6d625428c,47166,842,37,-0.05747065,-0.05747065,N,D,D,1.0,1.05208333,3,0.98,1.03229167,6,1.02,1.084375,12,Y,17,22,4.0
M_ID_7cddacdf7a,3920,443,21,-0.05747065,-0.05747065,N,D,D,1.17,1.11594203,3,1.22,1.16469038,6,1.29,1.24011858,12,Y,1,12,1.0
M_ID_7a70198a48,91180,544,29,-0.05747065,-0.05747065,N,D,D,1.11,1.06024096,3,1.1,1.08232932,6,1.11,1.10317634,11,N,110,16,1.0
M_ID_6bade89fd6,22563,518,27,-0.04755575,-0.05747065,N,D,D,0.97,0.98345154,3,0.85,0.80851064,6,0.9,0.76950355,12,N,-1,16,1.0
M_ID_ca0d4718c5,23114,108,34,-0.02772594,-0.05747065,N,D,D,1.09,0.97002725,3,1.03,0.92052679,6,1.07,0.90871935,12,N,308,16,1.0
M_ID_c4ed3a74ee,39652,195,34,-0.05747065,-0.05747065,N,D,D,1.01,0.97435897,3,1.05,0.94570136,6,1.05,0.96040724,12,N,66,19,3.0
M_ID_2808bddfe1,56151,518,27,-0.05747065,-0.05747065,N,D,D,0.96,1.03866249,3,0.75,0.82601881,6,0.88,0.92816092,12,N,24,9,1.0
M_ID_8e97ceaf90,83954,278,37,-0.05747065,-0.05747065,N,D,D,0.9,0.96405229,3,0.89,0.98747277,6,0.88,0.98393246,12,Y,4,10,2.0
M_ID_1f0a013992,85176,560,34,-0.05747065,-0.05747065,N,D,C,0.93,0.99240506,3,1.02,1.05147679,6,1.04,1.04767932,12,Y,69,9,1.0
M_ID_9e15d5a4e3,102873,222,21,-0.05747065,-0.05747065,N,D,D,1.06,0.97767857,3,1.0,0.95238095,6,1.03,0.95349702,12,Y,277,13,4.0
M_ID_a8875819c9,38434,705,33,-0.05747065,-0.05747065,N,D,C,1.02,0.94035594,3,1.02,0.93506494,6,0.99,0.93746994,12,Y,88,16,1.0
M_ID_65238330ab,35,443,21,-0.00789613,-0.00789613,N,D,E,1.25,1.14935065,3,0.99,0.98181818,6,1.23,1.11926407,12,Y,161,3,3.0
M_ID_19f5b58356,105281,792,9,-0.04755575,-0.04755575,N,D,E,1.16,1.3495935,3,1.21,1.43902439,6,1.27,1.47154472,12,N,47,16,1.0
M_ID_1b0b12bc8b,71073,705,33,-0.05747065,-0.05747065,N,D,D,0.97,0.93729373,3,0.99,0.90462046,6,1.1,0.93960396,12,N,347,20,5.0
M_ID_c0b6ca2d5a,26759,333,10,-0.05747065,-0.05747065,N,D,E,1.08,1.25490196,3,0.88,1.26470588,6,0.85,1.04411765,12,N,22,16,1.0
M_ID_c270d3de6f,61446,843,29,-0.05747065,-0.05747065,N,D,E,0.93,1.05555556,3,0.96,1.06481481,6,0.99,1.06203704,12,Y,88,16,1.0
M_ID_925c4b5f67,98057,506,30,-0.05747065,-0.05747065,N,D,E,0.91,0.83333333,3,0.93,0.69551282,6,0.84,0.61698718,12,Y,212,4,4.0
M_ID_7892825ad8,53649,557,29,-0.05747065,-0.05747065,N,D,D,1.16,1.12121212,3,1.02,0.99924242,6,0.96,0.94469697,12,N,51,16,1.0
M_ID_9de533fc4e,81799,222,21,-0.05747065,-0.05747065,N,D,D,1.2,1.01388889,3,1.19,1.06018519,6,0.99,0.9849537,12,N,-1,13,4.0
M_ID_b8d6d908dd,110431,842,37,-0.05747065,-0.05747065,N,D,D,0.85,0.86967419,3,0.83,0.86654135,6,0.66,0.67199248,12,N,191,9,1.0
M_ID_445d4f70fa,42623,683,34,-0.05747065,-0.05747065,N,D,C,1.03,1.03569773,3,1.02,1.02345851,6,0.97,0.97123319,12,Y,4,10,2.0
M_ID_da5462c5cc,58685,419,1,-0.05747065,-0.05747065,N,D,D,0.97,0.96070461,3,0.93,0.9004065,6,1.01,0.96341463,12,Y,88,16,1.0
M_ID_e5d784db6a,23568,507,14,-0.05747065,-0.05747065,N,D,D,1.32,1.0754717,3,1.53,1.27358491,6,1.79,1.33805031,12,N,337,20,5.0
M_ID_8fc2cb9bea,18855,278,37,-0.05747065,-0.05747065,N,D,D,0.91,0.92761905,3,0.94,0.92285714,6,1.02,0.99238095,12,Y,4,10,2.0
M_ID_6ab9fb7832,19589,818,12,0.05159329,0.05159329,N,D,E,1.32,1.39035088,3,2.38,2.125,6,2.33,2.14364035,12,N,-1,15,1.0
M_ID_64fdb8b1da,110538,178,29,-0.05747065,-0.05747065,N,D,C,1.04,1.04634581,3,0.93,0.93025847,6,0.87,0.8410205,12,Y,69,9,1.0
M_ID_232ee19950,55520,437,15,-0.04755575,-0.04755575,N,D,D,0.83,0.94768856,3,0.9,1.0377129,6,0.92,1.08759124,12,Y,88,16,1.0
M_ID_3271c15b6d,57007,178,29,-0.05747065,-0.05747065,N,D,D,0.8,0.91717172,3,0.77,0.86161616,6,0.85,0.90959596,12,Y,277,13,4.0
M_ID_4455e3139e,51365,560,34,-0.05747065,-0.05747065,N,D,C,0.91,0.97459986,3,0.91,0.99112735,6,0.91,0.97442589,12,Y,137,19,3.0
M_ID_8dde6a34c0,7861,307,19,-0.05747065,-0.05747065,N,D,D,1.62,1.51548947,3,1.94,1.80359356,6,1.88,1.7850062,12,Y,11,23,2.0
M_ID_862bb84657,52909,80,37,-0.04755575,-0.04755575,N,D,D,0.81,0.88130081,3,0.84,0.94878049,6,0.91,0.97398374,12,N,340,9,1.0
M_ID_a9fa62e7d2,33637,307,19,-0.05747065,-0.05747065,N,D,D,1.0,0.93089431,3,0.89,0.86890244,6,0.83,0.86178862,12,N,-1,19,3.0
M_ID_4f2d263168,100316,560,34,-0.05747065,-0.05747065,N,D,D,0.92,0.96682219,3,0.79,0.83203733,6,0.8,0.88387766,12,N,337,20,5.0
M_ID_bb46908557,71238,683,34,-0.05747065,-0.05747065,N,D,D,1.02,0.99787686,3,1.05,0.99469214,6,1.24,1.1395966,12,N,289,5,5.0
M_ID_29953dc88d,91816,842,37,-0.05747065,-0.05747065,N,D,D,2.34,2.25457103,3,2.46,2.37299578,5,2.46,2.37299578,5,Y,17,22,4.0
M_ID_1471d470c3,4041,307,19,-0.05747065,-0.05747065,N,D,D,1.45,1.24771689,3,1.36,1.25799087,6,1.31,1.27939498,12,N,248,15,1.0
M_ID_f8dcb20527,419,195,34,-0.04755575,-0.04755575,N,D,D,0.8,0.92037037,3,0.94,0.93703704,6,0.88,0.96828704,12,N,267,16,1.0
M_ID_69850538d0,38218,278,37,-0.02772594,-0.02772594,N,D,D,1.32,1.19278607,3,1.43,1.27052239,6,1.54,1.4045398,12,Y,17,22,4.0
M_ID_8941870d98,30495,763,36,-0.05747065,-0.05747065,N,D,C,1.17,1.05960648,3,1.09,1.0240162,6,0.98,0.94524016,12,Y,69,9,1.0
M_ID_819a0757e9,12595,454,39,-0.04755575,-0.05747065,N,D,D,0.94,0.98117647,3,0.89,1.00627451,6,0.86,1.03411765,12,Y,69,9,1.0
M_ID_04e3a88e8f,80213,222,21,-0.05747065,-0.05747065,N,D,E,1.58,1.05761317,3,1.63,1.218107,6,1.46,1.34979424,12,Y,277,13,4.0
M_ID_d7bd099661,69919,278,37,-0.05747065,-0.05747065,N,D,E,1.01,0.9390681,3,0.83,0.7688172,6,0.83,0.7688172,6,N,-1,15,1.0
M_ID_aba230db09,94614,363,18,-0.05747065,-0.05747065,N,D,E,0.9,1.22988506,3,0.94,1.20114943,6,0.99,1.24137931,12,N,155,9,1.0
M_ID_eb1692fa15,10358,705,33,-0.03764084,-0.03764084,N,D,C,0.97,0.90087829,3,0.86,0.8448348,6,0.8,0.80144291,12,N,-1,9,1.0
M_ID_ae9a3ab07d,45938,705,33,-0.05747065,-0.05747065,N,D,D,0.98,0.99371069,3,1.13,1.06918239,6,1.1,1.03380503,12,N,34,12,1.0
M_ID_bcee160b0f,86113,369,27,-0.05747065,-0.05747065,N,D,E,1.09,1.32352941,3,0.57,0.71078431,6,0.55,0.63235294,12,N,310,5,5.0
M_ID_750b08af28,98346,45,18,-0.05747065,-0.05747065,N,D,D,0.92,0.85994398,3,0.94,0.98319328,6,0.89,0.93067227,12,Y,87,11,3.0
M_ID_6a9644f7b8,35,63,27,0.04167839,0.04167839,N,D,D,1.09,0.99305556,3,1.08,0.95496032,6,1.14,1.07405754,12,N,136,4,4.0
M_ID_7ee9664b2b,85589,307,19,-0.05747065,-0.05747065,N,D,D,0.98,1.11029412,3,0.75,0.95036765,6,0.8,1.07291667,12,N,-1,16,1.0
M_ID_db946cf1dc,35,751,38,0.08133801,0.08133801,N,D,D,0.95,0.95794393,3,0.87,0.90965732,6,0.78,0.83446616,12,Y,87,11,3.0
M_ID_6d78b3e130,108762,506,30,-0.05747065,-0.05747065,N,D,D,1.1,1.07966457,3,1.09,1.05555556,6,1.1,1.0524109,12,Y,137,19,3.0
